LONGITUDE,LATITUDE,Easting,Northing,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.157643,40.283301,683419.568767,4461440.631981,969110808,1,165.5695,16,14,26,48,2.56,55,2357,1,57,25.8974,4.00,2.49
-89.157641,40.283290,683419.428481,4461439.406729,969110809,1,142.0567,16,14,26,49,2.56,56,2316,1,51,22.7683,4.00,2.49
-89.157641,40.283276,683419.466340,4461437.852588,969110810,1,151.8537,16,14,26,50,2.56,59,2341,1,59,26.6241,4.00,2.49
-89.157641,40.283265,683419.496085,4461436.631477,969110811,1,141.0770,16,14,26,51,2.56,58,2326,1,55,24.6600,4.00,2.49
-89.157641,40.283254,683419.525831,4461435.410367,969110812,1,151.8537,16,14,26,52,2.56,56,2362,1,55,25.0417,4.00,2.49
-89.157641,40.283243,683419.555577,4461434.189256,969110813,1,161.6507,16,14,26,53,2.56,52,2339,1,52,23.4453,4.00,2.49
-89.157641,40.283234,683419.579915,4461433.190166,969110814,1,139.2918,16,14,26,54,2.56,54,2326,1,52,23.3149,4.00,2.49
-89.157641,40.283229,683419.593435,4461432.635115,969110815,1,147.1393,16,14,26,55,2.56,58,2328,1,55,24.6812,3.90,2.42
-89.157641,40.283218,683419.623181,4461431.414005,969110816,1,146.1583,16,14,26,56,2.56,56,2326,1,53,23.7633,4.00,2.49
-89.157641,40.283206,683419.655631,4461430.081884,969110817,1,131.4444,16,14,26,57,2.56,56,2344,1,55,24.8509,4.00,2.49
-89.157641,40.283198,683419.677265,4461429.193804,969110818,1,142.2346,16,14,26,58,2.56,55,2354,1,54,24.5031,4.00,2.49
-89.157641,40.283187,683419.707010,4461427.972693,969110819,1,146.1583,16,14,26,59,2.56,57,2326,1,53,23.7633,4.00,2.49
-89.157638,40.283176,683419.481708,4461426.745369,969110820,1,149.1011,16,14,27,0,2.56,56,2341,1,54,24.3678,4.00,2.49
-89.157635,40.283162,683419.264518,4461425.185016,969110821,1,148.0589,16,14,27,1,2.73,62,2305,1,56,24.8817,4.20,2.61
-89.157635,40.283151,683419.294264,4461423.963905,969110822,1,135.0739,16,14,27,2,2.84,64,2318,1,62,27.7030,4.40,2.73
-89.157635,40.283140,683419.324010,4461422.742795,969110823,1,139.6683,16,14,27,3,2.84,59,2335,1,59,26.5559,4.40,2.73
-89.157635,40.283129,683419.353755,4461421.521684,969110824,1,139.6683,16,14,27,4,2.84,59,2333,1,56,25.1840,4.40,2.73
-89.157635,40.283118,683419.383501,4461420.300573,969110825,1,133.5194,16,14,27,5,2.84,62,2311,1,60,26.7284,4.40,2.73
-89.157635,40.283106,683419.415951,4461418.968453,969110826,1,151.0877,16,14,27,6,2.84,62,2333,1,60,26.9828,4.40,2.73
-89.157635,40.283095,683419.445697,4461417.747342,969110827,1,135.2762,16,14,27,7,2.84,56,2352,1,56,25.3891,4.40,2.73
-89.157635,40.283084,683419.475442,4461416.526232,969110828,1,140.5467,16,14,27,8,2.84,62,2288,1,57,25.1392,4.40,2.73
-89.157635,40.283073,683419.505188,4461415.305121,969110829,1,152.8446,16,14,27,9,2.84,68,2294,1,64,28.3005,4.30,2.67
-89.157635,40.283062,683419.534934,4461414.084010,969110830,1,137.9115,16,14,27,10,2.84,60,2354,1,62,28.1332,4.40,2.73
-89.157635,40.283051,683419.564679,4461412.862900,969110831,1,161.6287,16,14,27,11,2.84,61,2311,1,56,24.9465,4.40,2.73
-89.157632,40.283040,683419.339376,4461411.635576,969110832,1,150.3982,16,14,27,12,2.84,65,2302,1,62,27.5118,4.30,2.67
-89.157632,40.283026,683419.377234,4461410.081436,969110833,1,143.3620,16,14,27,13,2.84,62,2332,1,61,27.4208,4.40,2.73
-89.157632,40.283015,683419.406980,4461408.860325,969110834,1,159.1934,16,14,27,14,2.84,63,2328,1,60,26.9250,4.40,2.73
-89.157632,40.283004,683419.436725,4461407.639214,969110835,1,143.3620,16,14,27,15,2.84,60,2342,1,58,26.1840,4.40,2.73
-89.157632,40.282993,683419.466471,4461406.418104,969110836,1,145.1211,16,14,27,16,2.84,61,2334,1,59,26.5445,4.40,2.73
-89.157632,40.282981,683419.498921,4461405.085983,969110837,1,165.3501,16,14,27,17,2.84,61,2320,1,57,25.4908,4.40,2.73
-89.157632,40.282968,683419.534075,4461403.642853,969110838,1,148.6392,16,14,27,18,2.84,59,2349,1,59,26.7151,4.40,2.73
-89.157632,40.282959,683419.558412,4461402.643762,969110839,1,156.7515,16,14,27,19,2.84,61,2311,1,56,24.9465,4.40,2.73
-89.157632,40.282945,683419.596270,4461401.089621,969110840,1,169.9609,16,14,27,20,2.84,61,2320,1,59,26.3853,4.40,2.73
-89.157632,40.282934,683419.626015,4461399.868511,969110841,1,159.3934,16,14,27,21,2.84,62,2342,1,62,27.9898,4.40,2.73
-89.157630,40.282923,683419.485728,4461398.643258,969110842,1,164.9016,16,14,27,22,2.90,58,2337,1,58,26.1281,4.50,2.80
-89.157630,40.282912,683419.515474,4461397.422148,969110843,1,149.3611,16,14,27,23,2.90,59,2301,1,55,24.3950,4.40,2.73
-89.157630,40.282901,683419.545219,4461396.201037,969110844,1,155.4046,16,14,27,24,2.90,61,2321,1,58,25.9492,4.40,2.73
-89.157630,40.282887,683419.583077,4461394.646897,969110845,1,163.1749,16,14,27,25,2.90,60,2329,1,58,26.0387,4.40,2.73
-89.157630,40.282876,683419.612822,4461393.425786,969110846,1,145.0443,16,14,27,26,2.90,64,2291,1,59,26.0554,4.40,2.73
-89.157630,40.282865,683419.642568,4461392.204675,969110847,1,151.9512,16,14,27,27,2.90,66,2325,1,64,28.6830,4.40,2.73
-89.157630,40.282854,683419.672313,4461390.983565,969110848,1,140.7275,16,14,27,28,2.90,62,2329,1,60,26.9366,4.40,2.73
-89.157630,40.282843,683419.702059,4461389.762454,969110849,1,155.4046,16,14,27,29,2.90,60,2347,1,60,27.1447,4.40,2.73
-89.157630,40.282831,683419.734508,4461388.430334,969110850,1,167.0464,16,14,27,30,2.90,61,2319,1,57,25.4799,4.40,2.73
-89.157630,40.282820,683419.764254,4461387.209223,969110851,1,148.0048,16,14,27,31,2.90,67,2274,1,59,25.8621,4.40,2.73
-89.157630,40.282809,683419.793999,4461385.988113,969110852,1,159.7933,16,14,27,32,2.84,64,2328,1,64,28.7200,4.30,2.67
-89.157630,40.282798,683419.823745,4461384.767002,969110853,1,161.5589,16,14,27,33,2.84,60,2339,1,59,26.6013,4.40,2.73
-89.157630,40.282784,683419.861603,4461383.212862,969110854,1,150.9649,16,14,27,34,2.84,63,2308,1,59,26.2488,4.40,2.73
-89.157630,40.282773,683419.891348,4461381.991751,969110855,1,150.9649,16,14,27,35,2.84,64,2331,1,64,28.7570,4.30,2.67
-89.157627,40.282762,683419.666044,4461380.764428,969110856,1,136.8395,16,14,27,36,2.84,59,2332,1,59,26.5217,4.40,2.73
-89.157627,40.282748,683419.703901,4461379.210287,969110857,1,143.0194,16,14,27,37,2.84,61,2337,1,61,27.4796,4.30,2.67
-89.157627,40.282737,683419.733647,4461377.989176,969110858,1,165.9731,16,14,27,38,2.84,58,2338,1,56,25.2379,4.40,2.73
-89.157627,40.282726,683419.763392,4461376.768066,969110859,1,158.2253,16,14,27,39,2.84,60,2307,1,55,24.4586,4.30,2.67
-89.157627,40.282715,683419.793137,4461375.546955,969110860,1,151.1538,16,14,27,40,2.84,65,2320,1,62,27.7269,4.30,2.67
-89.157627,40.282704,683419.822883,4461374.325845,969110861,1,159.9932,16,14,27,41,2.84,63,2322,1,60,26.8556,4.40,2.73
-89.157627,40.282693,683419.852628,4461373.104734,969110862,1,136.1268,16,14,27,42,2.84,65,2304,1,63,27.9798,4.40,2.73
-89.157627,40.282684,683419.876965,4461372.105644,969110863,1,151.1538,16,14,27,43,2.84,62,2355,1,63,28.5991,4.40,2.73
-89.157627,40.282670,683419.914823,4461370.551503,969110864,1,144.9662,16,14,27,44,2.84,62,2308,1,58,25.8039,4.40,2.73
-89.157624,40.282659,683419.689518,4461369.324180,969110865,1,158.2253,16,14,27,45,2.84,63,2330,1,62,27.8464,4.40,2.73
-89.157624,40.282648,683419.719263,4461368.103069,969110866,1,161.1891,16,14,27,46,2.90,60,2327,1,56,25.1192,4.50,2.80
-89.157624,40.282637,683419.749009,4461366.881959,969110867,1,149.9232,16,14,27,47,2.90,61,2323,1,59,26.4194,4.40,2.73
-89.157624,40.282626,683419.778754,4461365.660848,969110868,1,147.3234,16,14,27,48,2.90,59,2333,1,57,25.6337,4.40,2.73
-89.157624,40.282612,683419.816611,4461364.106708,969110869,1,160.3225,16,14,27,49,2.90,62,2320,1,60,26.8325,4.40,2.73
-89.157624,40.282601,683419.846357,4461362.885597,969110870,1,147.3234,16,14,27,50,2.90,58,2334,1,58,26.0946,4.40,2.73
-89.157624,40.282587,683419.884214,4461361.331457,969110871,1,145.5902,16,14,27,51,2.90,58,2329,1,56,25.1408,4.50,2.80
-89.157624,40.282576,683419.913959,4461360.110346,969110872,1,133.4750,16,14,27,52,2.84,58,2336,1,55,24.7661,4.30,2.67
-89.157624,40.282568,683419.935592,4461359.222266,969110873,1,171.3982,16,14,27,53,2.33,51,2349,1,50,22.6399,3.50,2.17
-89.157624,40.282556,683419.968042,4461357.890145,969110874,1,183.2559,16,14,27,54,2.33,57,2330,1,54,24.2533,3.60,2.24
-89.157621,40.282551,683419.726512,4461357.328882,969110875,1,167.0863,16,14,27,55,2.33,56,2344,1,55,24.8509,3.60,2.24
-89.157621,40.282543,683419.748144,4461356.440802,969110876,1,170.3202,16,14,27,56,2.33,56,2340,1,53,23.9063,3.60,2.24
-89.157621,40.282531,683419.780594,4461355.108681,969110877,1,139.7859,16,14,27,57,2.44,60,2305,1,54,23.9931,3.80,2.36
-89.157621,40.282520,683419.810339,4461353.887571,969110878,1,71.9285,16,14,27,58,2.90,61,2326,1,59,26.4535,4.50,2.80
-89.157621,40.282509,683419.840084,4461352.666460,969110879,1,42.8159,16,14,27,59,3.64,63,2315,1,59,26.3284,5.60,3.48
-89.157621,40.282493,683419.883350,4461350.890300,969110880,0,21.8323,16,14,28,0,4.72,61,2357,1,59,26.8061,7.30,4.54
-89.157621,40.282470,683419.945544,4461348.337069,969110881,0,16.0716,16,14,28,1,5.00,53,2354,1,52,23.5956,7.70,4.78
-89.157621,40.282448,683420.005034,4461345.894848,969110882,0,12.2769,16,14,28,2,5.11,51,2347,1,49,22.1682,7.90,4.91
-89.157613,40.282429,683419.376276,4461343.769089,969110883,0,12.7680,16,14,28,3,5.11,56,2330,1,51,22.9059,7.80,4.85
-89.157599,40.282412,683418.232007,4461341.852925,969110884,0,12.7680,16,14,28,4,5.11,57,2335,1,54,24.3054,7.80,4.85
-89.157580,40.282398,683416.654541,4461340.259437,969110885,0,7.3662,16,14,28,5,5.11,56,2332,1,53,23.8246,7.80,4.85
-89.157555,40.282393,683414.542635,4461339.652614,969110886,0,7.1122,16,14,28,6,4.94,64,2299,1,60,26.5896,7.60,4.72
-89.157532,40.282393,683412.587244,4461339.604984,969110887,0,5.5881,16,14,28,7,4.94,61,2327,1,61,27.3620,7.60,4.72
-89.157507,40.282401,683410.440186,4461340.441293,969110888,0,0.0000,16,14,28,8,5.06,58,2346,1,57,25.7765,7.80,4.85
-89.157491,40.282412,683409.050171,4461341.629270,969110889,0,0.0000,16,14,28,9,3.58,46,2406,1,48,22.2617,5.50,3.42
-89.157482,40.282423,683408.255274,4461342.831743,969110890,0,0.0000,16,14,28,10,3.07,53,2286,1,40,17.6262,4.70,2.92
-89.157480,40.282437,683408.047386,4461344.381742,969110891,0,0.0000,16,14,28,11,3.24,55,2352,1,54,24.4823,5.00,3.11
-89.157480,40.282448,683408.017642,4461345.602852,969110892,0,0.0000,16,14,28,12,3.35,41,2365,1,45,20.5147,5.20,3.23
-89.157480,40.282462,683407.979788,4461347.156993,969110893,0,0.0000,16,14,28,13,3.35,41,2330,1,39,17.5163,5.10,3.17
-89.157480,40.282476,683407.941933,4461348.711133,969110894,1,0.0000,16,14,28,14,3.24,43,2344,1,42,18.9770,4.90,3.04
-89.157480,40.282487,683407.912189,4461349.932244,969110895,1,0.0000,16,14,28,15,3.07,46,2332,1,42,18.8799,4.70,2.92
-89.157480,40.282501,683407.874335,4461351.486385,969110896,1,0.0000,16,14,28,16,2.95,46,2338,1,44,19.8298,4.50,2.80
-89.157480,40.282512,683407.844591,4461352.707495,969110897,1,50.6919,16,14,28,17,2.84,47,2332,1,44,19.7789,4.30,2.67
-89.157480,40.282523,683407.814848,4461353.928605,969110898,1,86.5258,16,14,28,18,2.84,50,2338,1,48,21.6325,4.40,2.73
-89.157480,40.282534,683407.785105,4461355.149716,969110899,1,99.6358,16,14,28,19,2.84,52,2324,1,48,21.5030,4.30,2.67
-89.157480,40.282543,683407.760770,4461356.148806,969110900,1,129.2402,16,14,28,20,2.67,58,2321,1,54,24.1596,4.10,2.55
-89.157480,40.282554,683407.731026,4461357.369917,969110901,1,128.9831,16,14,28,21,2.78,58,2324,1,56,25.0868,4.30,2.67
-89.157480,40.282565,683407.701283,4461358.591027,969110902,1,138.9049,16,14,28,22,2.78,61,2337,1,58,26.1281,4.20,2.61
-89.157480,40.282576,683407.671540,4461359.812138,969110903,1,148.8267,16,14,28,23,2.78,59,2323,1,56,25.0760,4.30,2.67
-89.157485,40.282584,683408.074992,4461360.710572,969110904,1,134.3950,16,14,28,24,2.78,62,2317,1,59,26.3511,4.20,2.61
-89.157485,40.282598,683408.037137,4461362.264713,969110905,1,143.4148,16,14,28,25,2.78,58,2339,1,58,26.1505,4.30,2.67
-89.157485,40.282609,683408.007394,4461363.485823,969110906,1,155.1405,16,14,28,26,2.78,58,2340,1,57,25.7106,4.30,2.67
-89.157485,40.282620,683407.977651,4461364.706934,969110907,1,146.1207,16,14,28,27,2.78,58,2325,1,55,24.6494,4.30,2.67
-89.157488,40.282631,683408.202958,4461365.934257,969110908,1,145.2188,16,14,28,28,2.78,59,2338,1,59,26.5900,4.20,2.61
-89.157488,40.282643,683408.170510,4461367.266377,969110909,1,143.4148,16,14,28,29,2.78,60,2326,1,57,25.5568,4.20,2.61
-89.157488,40.282656,683408.135359,4461368.709508,969110910,1,131.1140,16,14,28,30,2.78,61,2324,1,58,25.9828,4.20,2.61
-89.157488,40.282665,683408.111024,4461369.708598,969110911,1,140.1563,16,14,28,31,2.78,61,2330,1,59,26.4990,4.20,2.61
-89.157488,40.282676,683408.081280,4461370.929709,969110912,1,131.1140,16,14,28,32,2.78,59,2341,1,59,26.6241,4.20,2.61
-89.157488,40.282687,683408.051537,4461372.150819,969110913,1,126.5928,16,14,28,33,2.78,58,2316,1,54,24.1076,4.20,2.61
-89.157488,40.282698,683408.021793,4461373.371930,969110914,1,138.3478,16,14,28,34,2.78,59,2323,1,56,25.0760,4.20,2.61
-89.157488,40.282709,683407.992050,4461374.593040,969110915,1,129.3055,16,14,28,35,2.78,62,2306,1,59,26.2260,4.20,2.61
-89.157491,40.282718,683408.222764,4461375.598343,969110916,1,156.4325,16,14,28,36,2.78,64,2324,1,63,28.2227,4.20,2.61
-89.157491,40.282731,683408.187613,4461377.041474,969110917,1,153.7198,16,14,28,37,2.78,63,2316,1,61,27.2326,4.20,2.61
-89.157491,40.282740,683408.163277,4461378.040564,969110918,1,149.1987,16,14,28,38,2.78,61,2341,1,60,27.0754,4.20,2.61
-89.157491,40.282751,683408.133534,4461379.261675,969110919,1,159.6504,16,14,28,39,2.78,64,2305,1,59,26.2147,4.20,2.61
-89.157491,40.282762,683408.103790,4461380.482785,969110920,1,133.4930,16,14,28,40,2.78,61,2333,1,60,26.9828,4.20,2.61
-89.157491,40.282773,683408.074047,4461381.703896,969110921,1,152.4346,16,14,28,41,2.78,60,2329,1,57,25.5897,4.20,2.61
-89.157491,40.282787,683408.036192,4461383.258036,969110922,1,161.4544,16,14,28,42,2.78,64,2304,1,59,26.2033,4.20,2.61
-89.157491,40.282795,683408.014560,4461384.146117,969110923,1,146.1207,16,14,28,43,2.78,61,2330,1,60,26.9481,4.20,2.61
-89.157491,40.282806,683407.984816,4461385.367227,969110924,1,157.8465,16,14,28,44,2.78,64,2331,1,63,28.3077,4.20,2.61
-89.157491,40.282818,683407.952369,4461386.699348,969110925,1,154.2386,16,14,28,45,2.78,63,2323,1,60,26.8672,4.20,2.61
-89.157491,40.282829,683407.922625,4461387.920458,969110926,1,165.9643,16,14,28,46,2.78,59,2329,1,58,26.0387,4.20,2.61
-89.157491,40.282840,683407.892882,4461389.141569,969110927,1,185.8079,16,14,28,47,2.78,64,2300,1,60,26.6012,4.20,2.61
-89.157493,40.282848,683408.041283,4461390.033791,969110928,1,171.3762,16,14,28,48,2.78,67,2304,1,64,28.4239,4.20,2.61
-89.157493,40.282859,683408.011540,4461391.254901,969110929,1,171.3762,16,14,28,49,2.78,65,2329,1,65,29.1813,4.20,2.61
-89.157493,40.282873,683407.973684,4461392.809042,969110930,1,166.8663,16,14,28,50,2.78,64,2321,1,62,27.7388,4.30,2.67
-89.157493,40.282884,683407.943941,4461394.030152,969110931,1,152.0377,16,14,28,51,2.84,65,2335,1,65,29.2565,4.40,2.73
-89.157493,40.282895,683407.914197,4461395.251263,969110932,1,166.1808,16,14,28,52,2.84,61,2324,1,59,26.4308,4.40,2.73
-89.157493,40.282906,683407.884453,4461396.472373,969110933,1,167.0647,16,14,28,53,2.84,59,2325,1,57,25.5458,4.40,2.73
-89.157493,40.282918,683407.852006,4461397.804494,969110934,1,167.0647,16,14,28,54,2.84,61,2325,1,58,25.9940,4.40,2.73
-89.157493,40.282929,683407.822262,4461399.025605,969110935,1,173.2523,16,14,28,55,2.84,66,2309,1,61,27.1503,4.40,2.73
-89.157493,40.282937,683407.800630,4461399.913685,969110936,1,159.1093,16,14,28,56,2.84,66,2320,1,65,29.0685,4.30,2.67
-89.157493,40.282948,683407.770887,4461401.134796,969110937,1,164.4706,16,14,28,57,2.84,64,2352,1,65,29.4695,4.30,2.67
-89.157493,40.282959,683407.741143,4461402.355906,969110938,1,156.5549,16,14,28,58,2.84,60,2318,1,56,25.0220,4.40,2.73
-89.157496,40.282970,683407.966448,4461403.583229,969110939,1,147.7596,16,14,28,59,2.84,63,2303,1,59,26.1919,4.30,2.67
-89.157496,40.282984,683407.928593,4461405.137370,969110940,1,166.2296,16,14,29,0,2.84,63,2327,1,62,27.8105,4.30,2.67
-89.157496,40.282995,683407.898849,4461406.358480,969110941,1,157.4344,16,14,29,1,2.84,60,2330,1,58,26.0499,4.40,2.73
-89.157496,40.283009,683407.860994,4461407.912621,969110942,1,157.4344,16,14,29,2,2.84,66,2302,1,61,27.0680,4.30,2.67
-89.157496,40.283020,683407.831250,4461409.133732,969110943,1,175.0248,16,14,29,3,2.84,67,2318,1,65,29.0435,4.30,2.67
-89.157496,40.283031,683407.801506,4461410.354842,969110944,1,145.1211,16,14,29,4,2.84,61,2344,1,61,27.5619,4.40,2.73
-89.157496,40.283043,683407.769058,4461411.686963,969110945,1,162.7115,16,14,29,5,2.84,62,2314,1,59,26.3170,4.40,2.73
-89.157499,40.283054,683407.994363,4461412.914286,969110946,1,169.3213,16,14,29,6,2.84,62,2317,1,59,26.3511,4.40,2.73
-89.157499,40.283065,683407.964620,4461414.135396,969110947,1,151.5839,16,14,29,7,2.84,63,2314,1,60,26.7631,4.40,2.73
-89.157499,40.283076,683407.934876,4461415.356507,969110948,1,159.4698,16,14,29,8,2.84,65,2314,1,63,28.1012,4.40,2.73
-89.157499,40.283087,683407.905132,4461416.577618,969110949,1,157.7174,16,14,29,9,2.84,63,2333,1,61,27.4325,4.40,2.73
-89.157502,40.283098,683408.130437,4461417.804941,969110950,1,155.9650,16,14,29,10,2.84,59,2335,1,58,26.1058,4.40,2.73
-89.157502,40.283112,683408.092581,4461419.359081,969110951,1,163.8508,16,14,29,11,2.84,61,2308,1,58,25.8039,4.40,2.73
-89.157502,40.283120,683408.070949,4461420.247162,969110952,1,146.3267,16,14,29,12,2.84,64,2314,1,61,27.2091,4.40,2.73
-89.157502,40.283134,683408.033093,4461421.801303,969110953,1,158.5936,16,14,29,13,2.84,65,2332,1,63,28.3198,4.40,2.73
-89.157502,40.283145,683408.003349,4461423.022413,969110954,1,150.7077,16,14,29,14,2.84,62,2323,1,61,27.3150,4.40,2.73
-89.157502,40.283156,683407.973605,4461424.243524,969110955,1,156.0503,16,14,29,15,2.84,63,2329,1,62,27.8344,4.40,2.73
-89.157502,40.283168,683407.941157,4461425.575644,969110956,1,151.6913,16,14,29,16,2.84,62,2339,1,62,27.9540,4.40,2.73
-89.157502,40.283179,683407.911414,4461426.796755,969110957,1,146.4606,16,14,29,17,2.84,60,2332,1,58,26.0722,4.40,2.73
-89.157502,40.283193,683407.873558,4461428.350896,969110958,1,158.6656,16,14,29,18,2.84,62,2330,1,59,26.4990,4.40,2.73
-89.157502,40.283201,683407.851926,4461429.238976,969110959,1,160.4092,16,14,29,19,2.84,61,2323,1,59,26.4194,4.40,2.73
-89.157502,40.283212,683407.822182,4461430.460087,969110960,1,145.5888,16,14,29,20,2.84,67,2284,1,61,26.8564,4.30,2.67
-89.157505,40.283226,683408.039374,4461432.020440,969110961,1,156.9220,16,14,29,21,2.84,65,2344,1,66,29.8211,4.40,2.73
-89.157505,40.283237,683408.009630,4461433.241551,969110962,1,164.9562,16,14,29,22,2.90,57,2340,1,55,24.8085,4.50,2.80
-89.157505,40.283248,683407.979886,4461434.462661,969110963,1,158.1186,16,14,29,23,2.90,60,2323,1,56,25.0760,4.40,2.73
-89.157505,40.283259,683407.950142,4461435.683772,969110964,1,169.6551,16,14,29,24,2.90,64,2323,1,62,27.7627,4.40,2.73
-89.157505,40.283270,683407.920398,4461436.904882,969110965,1,159.3207,16,14,29,25,2.90,63,2335,1,63,28.3563,4.40,2.73
-89.157505,40.283281,683407.890654,4461438.125993,969110966,1,167.9327,16,14,29,26,2.90,62,2331,1,61,27.4090,4.40,2.73
-89.157505,40.283295,683407.852798,4461439.680134,969110967,1,174.8222,16,14,29,27,2.90,66,2305,1,64,28.4363,4.40,2.73
-89.157505,40.283306,683407.823054,4461440.901244,969110968,1,157.5984,16,14,29,28,2.90,62,2350,1,62,28.0854,4.40,2.73
-89.157505,40.283318,683407.790606,4461442.233365,969110969,1,167.0715,16,14,29,29,2.90,62,2313,1,57,25.4139,4.50,2.80
-89.157507,40.283329,683407.930894,4461443.458617,969110970,1,148.9864,16,14,29,30,2.90,62,2328,1,60,26.9250,4.40,2.73
-89.157507,40.283340,683407.901150,4461444.679728,969110971,1,161.9043,16,14,29,31,2.90,60,2334,1,59,26.5445,4.40,2.73
-89.157507,40.283351,683407.871405,4461445.900839,969110972,1,161.0431,16,14,29,32,2.90,59,2332,1,57,25.6227,4.40,2.73
-89.157507,40.283362,683407.841661,4461447.121949,969110973,1,149.8476,16,14,29,33,2.90,64,2300,1,59,26.1578,4.40,2.73
-89.157510,40.283376,683408.058853,4461448.682303,969110974,1,152.4312,16,14,29,34,2.90,63,2336,1,62,27.9181,4.40,2.73
-89.157510,40.283387,683408.029109,4461449.903413,969110975,1,153.2924,16,14,29,35,2.90,64,2317,1,61,27.2444,4.40,2.73
-89.157510,40.283395,683408.007476,4461450.791494,969110976,1,148.1252,16,14,29,36,2.90,62,2338,1,60,27.0407,4.40,2.73
-89.157510,40.283409,683407.969620,4461452.345634,969110977,1,164.4879,16,14,29,37,2.90,59,2330,1,57,25.6007,4.40,2.73
-89.157510,40.283418,683407.945284,4461453.344725,969110978,1,153.2924,16,14,29,38,2.90,62,2302,1,57,25.2931,4.40,2.73
-89.157510,40.283429,683407.915540,4461454.565836,969110979,1,167.0715,16,14,29,39,2.90,65,2320,1,64,28.6213,4.40,2.73
-89.157510,40.283440,683407.885796,4461455.786946,969110980,1,170.5162,16,14,29,40,2.90,67,2314,1,66,29.4394,4.40,2.73
-89.157510,40.283451,683407.856052,4461457.008057,969110981,1,155.0148,16,14,29,41,2.90,61,2338,1,60,27.0407,4.40,2.73
-89.157510,40.283468,683407.810083,4461458.895228,969110982,1,155.2097,16,14,29,42,2.90,64,2297,1,59,26.1237,4.40,2.73
-89.157510,40.283479,683407.780339,4461460.116338,969110983,1,166.4193,16,14,29,43,2.90,62,2338,1,62,27.9420,4.40,2.73
-89.157510,40.283490,683407.750595,4461461.337449,969110984,1,152.6229,16,14,29,44,2.90,60,2307,1,57,25.3480,4.40,2.73
-89.157510,40.283504,683407.712739,4461462.891590,969110985,1,159.3934,16,14,29,45,2.84,66,2326,1,64,28.6953,4.30,2.67
-89.157510,40.283515,683407.682995,4461464.112700,969110986,1,149.7065,16,14,29,46,2.84,63,2321,1,62,27.7388,4.40,2.73
-89.157510,40.283526,683407.653250,4461465.333811,969110987,1,164.6771,16,14,29,47,2.84,61,2332,1,60,26.9713,4.40,2.73
-89.157513,40.283534,683407.886665,4461466.228104,969110988,1,165.5578,16,14,29,48,2.84,61,2323,1,58,25.9716,4.40,2.73
-89.157513,40.283545,683407.856921,4461467.449215,969110989,1,147.9452,16,14,29,49,2.84,64,2301,1,58,25.7256,4.40,2.73
-89.157513,40.283556,683407.827176,4461468.670326,969110990,1,149.7065,16,14,29,50,2.84,63,2323,1,61,27.3150,4.40,2.73
-89.157513,40.283568,683407.794728,4461470.002446,969110991,1,165.5578,16,14,29,51,2.84,63,2330,1,61,27.3973,4.40,2.73
-89.157513,40.283579,683407.764984,4461471.223557,969110992,1,144.4227,16,14,29,52,2.84,60,2351,1,59,26.7378,4.40,2.73
-89.157513,40.283590,683407.735239,4461472.444668,969110993,1,157.6321,16,14,29,53,2.84,61,2315,1,58,25.8822,4.40,2.73
-89.157513,40.283604,683407.697383,4461473.998808,969110994,1,149.7065,16,14,29,54,2.84,65,2330,1,64,28.7447,4.30,2.67
-89.157513,40.283615,683407.667639,4461475.219919,969110995,1,148.4978,16,14,29,55,2.90,59,2351,1,60,27.1910,4.50,2.80
-89.157516,40.283626,683407.892941,4461476.447242,969110996,1,165.7650,16,14,29,56,2.90,60,2323,1,57,25.5238,4.40,2.73
-89.157516,40.283637,683407.863197,4461477.668353,969110997,1,150.5871,16,14,29,57,2.84,63,2311,1,58,25.8374,4.30,2.67
-89.157516,40.283648,683407.833452,4461478.889464,969110998,1,160.2740,16,14,29,58,2.84,64,2300,1,60,26.6012,4.40,2.73
-89.157516,40.283662,683407.795596,4461480.443604,969110999,1,162.0352,16,14,29,59,2.84,64,2321,1,61,27.2914,4.40,2.73
-89.157516,40.283670,683407.773963,4461481.331685,969111000,1,150.0204,16,14,30,0,2.84,62,2322,1,60,26.8556,4.40,2.73
-89.157516,40.283684,683407.736107,4461482.885826,969111001,1,157.0389,16,14,30,1,2.84,60,2326,1,60,26.9019,4.40,2.73
-89.157516,40.283695,683407.706362,4461484.106937,969111002,1,150.0204,16,14,30,2,2.84,62,2337,1,60,27.0291,4.40,2.73
-89.157516,40.283706,683407.676618,4461485.328047,969111003,1,158.7935,16,14,30,3,2.84,59,2328,1,57,25.5787,4.40,2.73
-89.157516,40.283718,683407.644170,4461486.660168,969111004,1,171.9532,16,14,30,4,2.84,64,2313,1,60,26.7515,4.40,2.73
-89.157516,40.283729,683407.614425,4461487.881279,969111005,1,163.1801,16,14,30,5,2.84,67,2293,1,64,28.2882,4.30,2.67
-89.157516,40.283743,683407.576569,4461489.435419,969111006,1,171.9532,16,14,30,6,2.84,74,2278,1,67,29.4205,4.40,2.73
-89.157516,40.283751,683407.554936,4461490.323500,969111007,1,177.2171,16,14,30,7,2.84,66,2354,1,68,30.8558,4.40,2.73
-89.157516,40.283762,683407.525192,4461491.544611,969111008,1,167.5667,16,14,30,8,2.84,64,2337,1,63,28.3805,4.40,2.73
