LONGITUDE,LATITUDE,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TIMELAPSE,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.158065,40.28575,969108385,1,76.9934,16,13,46,25,5.51,1,76,2314,1,85,37.9144,8.8,5.47
-89.158065,40.285728,969108384,1,107.5787,16,13,46,24,4.43,1,92,2265,1,85,37.1115,8.5,5.28
-89.158065,40.285711,969108383,1,111.6365,16,13,46,23,4.09,1,78,2237,1,72,31.047,6.8,4.23
-89.158065,40.285695,969108382,1,157.0271,16,13,46,22,3.58,1,77,2335,1,82,36.9081,6.3,3.91
-89.158065,40.285681,969108381,1,186.1192,16,13,46,21,3.18,1,83,2259,1,78,33.965,5.5,3.42
-89.158065,40.28567,969108380,1,174.2896,16,13,46,20,3.18,1,78,2291,1,77,34.0046,4.9,3.04
-89.158065,40.285656,969108379,1,177.4441,16,13,46,19,3.18,1,80,2293,1,77,34.0343,4.8,2.98
-89.158065,40.285645,969108378,1,205.8352,16,13,46,18,3.18,1,77,2282,1,74,32.5513,4.8,2.98
-89.158062,40.285633,969108377,1,160.094,16,13,46,17,3.18,1,75,2289,1,74,32.6512,4.9,3.04
-89.158062,40.28562,969108376,1,182.176,16,13,46,16,3.18,1,76,2277,1,72,31.6022,4.8,2.98
-89.158062,40.285608,969108375,1,184.5419,16,13,46,15,3.18,1,76,2320,1,78,34.8822,4.9,3.04
-89.158062,40.285595,969108374,1,193.5181,16,13,46,14,3.13,1,80,2286,1,83,36.5743,4.9,3.04
-89.158062,40.285581,969108373,1,189.2737,16,13,46,13,3.18,1,88,2265,1,84,36.6749,4.7,2.92
-89.158062,40.28557,969108372,1,194.7942,16,13,46,12,3.18,1,82,2220,1,73,31.239,4.8,2.98
-89.158062,40.285556,969108371,1,207.4125,16,13,46,11,3.18,1,76,2298,1,79,34.9944,4.9,3.04
-89.158062,40.285542,969108370,1,194.0056,16,13,46,10,3.18,1,83,2285,1,81,35.6774,4.8,2.98
-89.158062,40.285531,969108369,1,197.1602,16,13,46,9,3.18,1,82,2276,1,80,35.0981,4.8,2.98
-89.158062,40.285517,969108368,1,210.567,16,13,46,8,3.18,1,81,2286,1,79,34.8117,4.8,2.98
-89.158062,40.285506,969108367,1,194.7942,16,13,46,7,3.18,1,81,2274,1,77,33.7522,4.8,2.98
-89.158062,40.285492,969108366,1,183.0793,16,13,46,6,3.13,1,79,2280,1,79,34.7203,4.9,3.04
-89.158062,40.285481,969108365,1,191.1091,16,13,46,5,3.13,1,82,2292,1,85,37.5539,4.8,2.98
-89.158062,40.285467,969108364,1,190.0624,16,13,46,4,3.18,1,88,2259,1,82,35.7068,4.7,2.92
-89.158062,40.285456,969108363,1,198.7374,16,13,46,3,3.18,1,81,2237,1,73,31.4782,4.8,2.98
-89.158062,40.285442,969108362,1,159.3054,16,13,46,2,3.18,1,74,2287,1,72,31.741,4.9,3.04
-89.158062,40.285428,969108361,1,152.2076,16,13,46,1,3.18,1,76,2315,1,79,35.2533,4.8,2.98
-89.158062,40.285411,969108360,1,163.2486,16,13,46,0,3.18,1,79,2254,1,71,30.8485,4.8,2.98
-89.15806,40.285397,969108359,1,154.3802,16,13,45,59,3.18,1,73,2286,1,69,30.4051,4.8,2.98
-89.15806,40.285383,969108358,1,176.4346,16,13,45,58,3.18,1,72,2319,1,72,32.1851,4.9,3.04
-89.15806,40.285372,969108357,1,167.7704,16,13,45,57,3.18,1,74,2297,1,74,32.7653,4.8,2.98
-89.15806,40.285358,969108356,1,175.6469,16,13,45,56,3.18,1,74,2284,1,71,31.2591,4.9,3.04
-89.15806,40.285347,969108355,1,168.558,16,13,45,55,3.18,1,73,2295,1,69,30.5248,4.9,3.04
-89.158057,40.285336,969108354,1,137.7547,16,13,45,54,3.69,1,66,2281,1,64,28.1402,4.8,2.98
-89.158057,40.285322,969108353,1,141.1477,16,13,45,53,3.69,1,72,2350,1,79,35.7863,5.6,3.48
-89.158057,40.285308,969108352,1,179.7635,16,13,45,52,3.01,1,79,2241,1,67,28.9426,5.7,3.54
-89.158057,40.285297,969108351,1,147.3229,16,13,45,51,2.84,1,69,2310,1,69,30.7243,4.6,2.86
-89.158057,40.285286,969108350,1,136.0016,16,13,45,50,2.73,1,70,2276,1,64,28.0785,4.4,2.73
-89.158057,40.285272,969108349,1,184.7049,16,13,45,49,2.73,1,65,2304,1,59,26.2033,4.1,2.55
-89.158057,40.285264,969108348,1,169.0831,16,13,45,48,2.73,1,61,2317,1,59,26.3511,4.1,2.55
-89.15806,40.28525,969108347,1,176.4346,16,13,45,47,2.67,1,61,2321,1,59,26.3966,4.2,2.61
-89.15806,40.285239,969108346,1,157.6649,16,13,45,46,2.67,1,61,2336,1,63,28.3684,4.1,2.55
-89.15806,40.285228,969108345,1,177.5656,16,13,45,45,2.22,1,68,2321,1,68,30.4232,4.1,2.55
-89.15806,40.28522,969108344,1,207.7749,16,13,45,44,2.16,1,72,2310,1,71,31.6149,3.4,2.11
-89.15806,40.285214,969108343,1,207.4298,16,13,45,43,2.1,1,72,2266,1,63,27.5183,3.3,2.05
-89.15806,40.285203,969108342,1,206.6315,16,13,45,42,2.39,1,63,2297,1,55,24.3526,3.2,1.99
-89.15806,40.285197,969108341,1,186.3092,16,13,45,41,2.73,1,55,2307,1,44,19.5669,3.6,2.24
-89.158057,40.285183,969108340,1,118.7869,16,13,45,40,3.18,1,46,2380,1,52,23.8562,4.1,2.55
-89.158057,40.285172,969108339,1,64.8787,16,13,45,39,3.13,1,54,2331,1,50,22.4664,4.9,3.04
-89.158057,40.285158,969108338,1,36.0437,16,13,45,38,3.13,1,50,2342,1,47,21.2181,4.8,2.98
-89.158057,40.285145,969108337,0,28.835,16,13,45,37,3.13,1,49,2320,1,43,19.2299,4.8,2.98
-89.158054,40.285128,969108336,0,41.4102,16,13,45,36,2.84,1,45,2337,1,41,18.4699,4.8,2.98
-89.158054,40.285114,969108335,0,43.1544,16,13,45,35,2.78,1,63,2319,1,53,23.6918,4.3,2.67
-89.158054,40.285108,969108334,0,259.9151,16,13,45,34,0.57,1,43,2317,1,43,19.2051,0.9,0.56
-89.158054,40.285108,969108333,0,,16,13,45,33,0,1,48,2358,1,46,20.9085,0,0
-89.158054,40.285108,969108332,0,,16,13,45,32,0,1,45,2325,1,42,18.8232,0,0
-89.158054,40.285108,969108331,0,,16,13,45,31,0,1,44,2338,1,41,18.4778,0,0
-89.158054,40.285108,969108330,0,400,16,13,45,30,0.74,1,43,2376,1,48,21.9841,1.1,0.68
-89.158054,40.285117,969108329,0,76.1575,16,13,45,29,3.81,1,69,2390,1,76,35.0133,5.8,3.6
-89.158054,40.285136,969108328,0,88.4678,16,13,45,28,4.38,1,79,2322,1,77,34.4647,6.7,4.16
-89.158054,40.285156,969108327,0,108.8376,16,13,45,27,3.24,1,69,2284,1,69,30.3785,5,3.11
-89.158057,40.285164,969108326,0,400,16,13,45,26,1.59,1,69,2270,1,60,26.2542,2.5,1.55
-89.158057,40.285164,969108325,1,307.9872,16,13,45,25,1.36,1,62,2344,1,71,32.0802,2,1.24
-89.158057,40.285153,969108324,1,120.1489,16,13,45,24,2.95,1,76,2282,1,67,29.4722,4.5,2.8
-89.158057,40.285136,969108323,1,186.2066,16,13,45,23,3.18,1,67,2292,1,60,26.5086,4.9,3.04
-89.158054,40.285125,969108322,1,147.9939,16,13,45,22,3.13,1,62,2329,1,69,30.977,4.7,2.92
-89.158054,40.285111,969108321,1,146.8862,16,13,45,21,3.69,1,74,2315,1,73,32.5758,5.6,3.48
-89.158054,40.285095,969108320,1,149.8489,16,13,45,20,3.92,1,75,2270,1,70,30.6299,6,3.73
-89.158054,40.285081,969108319,1,171.5291,16,13,45,19,3.92,1,73,2315,1,75,33.4683,6,3.73
-89.158051,40.285064,969108318,1,183.1101,16,13,45,18,3.86,1,77,2283,1,74,32.5656,5.9,3.67
-89.158051,40.285053,969108317,1,165.7902,16,13,45,17,3.92,1,76,2291,1,76,33.5629,6,3.73
-89.158049,40.285036,969108316,1,163.8773,16,13,45,16,3.92,1,76,2284,1,73,32.1396,6,3.73
-89.158049,40.28502,969108315,1,179.181,16,13,45,15,3.92,1,74,2277,1,70,30.7243,6,3.73
-89.158049,40.285003,969108314,1,157.5007,16,13,45,14,3.92,1,73,2314,1,76,33.8999,6,3.73
-89.158049,40.284986,969108313,1,156.6602,16,13,45,13,3.75,1,78,2255,1,69,29.9928,5.8,3.6
-89.158049,40.284972,969108312,1,163.9287,16,13,45,12,3.52,1,71,2297,1,66,29.2231,5.4,3.36
-89.158049,40.284953,969108311,1,156.8322,16,13,45,11,3.52,1,69,2299,1,65,28.8054,5.4,3.36
-89.158049,40.284939,969108310,1,149.7357,16,13,45,10,3.52,1,67,2314,1,67,29.8854,5.4,3.36
-89.158049,40.284925,969108309,1,160.1245,16,13,45,9,3.47,1,70,2307,1,68,30.2397,5.3,3.29
-89.158049,40.284911,969108308,1,162.5695,16,13,45,8,3.35,1,68,2270,1,57,24.9415,5.2,3.23
-89.158049,40.2849,969108307,1,183.3257,16,13,45,7,3.07,1,58,2320,1,57,25.4908,4.6,2.86
-89.158049,40.284889,969108306,1,159.6971,16,13,45,6,3.07,1,61,2348,1,63,28.5141,4.7,2.92
-89.158046,40.284881,969108305,1,164.7591,16,13,45,5,2.67,1,65,2297,1,59,26.1237,4.1,2.55
-89.158046,40.28487,969108304,1,217.0004,16,13,45,4,2.05,1,57,2302,1,52,23.0744,3.2,1.99
-89.158046,40.284861,969108303,1,179.4233,16,13,45,3,1.93,1,54,2344,1,52,23.4954,2.9,1.8
-89.158046,40.284853,969108302,1,225.8926,16,13,45,2,1.93,1,55,2341,1,54,24.3678,3,1.86
-89.158046,40.284847,969108301,1,235.3977,16,13,45,1,1.88,1,57,2348,1,56,25.3459,2.9,1.8
-89.158043,40.284836,969108300,1,188.8502,16,13,45,0,1.88,1,56,2311,1,50,22.2736,2.8,1.74
-89.158043,40.284828,969108299,1,183.4281,16,13,44,59,2.22,1,54,2345,1,55,24.8615,3.3,2.05
-89.158043,40.284817,969108298,1,168.2362,16,13,44,58,2.39,1,56,2320,1,52,23.2548,3.6,2.24
-89.158043,40.284808,969108297,1,172.416,16,13,44,57,2.39,1,54,2335,1,48,21.6048,3.7,2.3
-89.158043,40.284797,969108296,1,106.9085,16,13,44,56,2.33,1,46,2312,1,42,18.718,3.5,2.17
-89.158043,40.284789,969108295,1,36.1141,16,13,44,55,3.01,1,48,2362,1,48,21.8546,4.6,2.86
-89.158048,40.284616,969108294,0,49.7155,16,13,44,54,0.8,1,45,2382,1,52,23.8763,1.2,0.75
-89.158048,40.28461,969108293,0,22.5561,16,13,44,53,1.53,1,53,2278,1,28,12.2951,2.3,1.43
-89.158048,40.28461,969108292,0,16.4599,16,13,44,52,2.1,1,27,2383,1,47,21.5895,3.2,1.99
-89.158046,40.28463,969108291,0,5.8985,16,13,44,51,6.7,1,62,2368,1,68,31.0393,10.2,6.34
-89.158043,40.284658,969108290,0,5.305,16,13,44,50,6.99,1,76,2353,1,87,39.4605,10.7,6.65
-89.158037,40.284685,969108289,0,5.7238,16,13,44,49,6.48,1,83,2196,1,75,31.7479,9.9,6.15
-89.158037,40.284708,969108288,0,11.1067,16,13,44,48,5.34,1,84,2287,1,76,33.5043,8.2,5.1
-89.158037,40.284727,969108287,0,30.4894,16,13,44,47,3.41,1,74,2240,1,54,23.3165,5.2,3.23
-89.15804,40.284735,969108286,0,324.7691,16,13,44,46,0.57,1,47,2294,1,43,19.0144,0.9,0.56
-89.15804,40.284735,969108285,0,400,16,13,44,45,0.06,1,44,2348,1,43,19.462,0,0
-89.15804,40.284735,969108284,0,400,16,13,44,44,0.06,1,44,2332,1,42,18.8799,0,0
-89.15804,40.284735,969108283,0,400,16,13,44,43,0.06,1,44,2350,1,44,19.9316,0,0
-89.158046,40.284735,969108282,0,400,16,13,44,42,0.06,1,46,2329,1,42,18.8556,0,0
-89.158046,40.284735,969108281,0,400,16,13,44,41,0.06,1,44,2339,1,41,18.4857,0,0
-89.158046,40.284735,969108280,0,400,16,13,44,40,0.63,1,44,2374,1,46,21.0504,0.9,0.56
-89.158046,40.284735,969108279,0,144.63,16,13,44,39,2.5,1,100,2436,1,96,45.0786,3.8,2.36
-89.158046,40.284752,969108278,0,94.2295,16,13,44,38,3.86,1,89,2195,1,80,33.849,5.9,3.67
-89.158043,40.284766,969108277,0,123.3036,16,13,44,37,3.58,1,88,2292,1,84,37.1121,5.5,3.42
-89.158043,40.28478,969108276,0,400,16,13,44,36,1.48,1,77,2224,1,69,29.5805,2.3,1.43
-89.158043,40.28478,969108275,1,400,16,13,44,35,1.31,1,75,2344,1,81,36.5986,1.9,1.18
-89.158043,40.284771,969108274,1,168.8935,16,13,44,34,2.61,1,81,2278,1,75,32.9334,3.9,2.42
-89.158043,40.284758,969108273,1,160.4098,16,13,44,33,3.13,1,73,2296,1,74,32.751,4.8,2.98
-89.158043,40.284746,969108272,1,144.6851,16,13,44,32,3.07,1,77,2303,1,75,33.2948,4.7,2.92
-89.158043,40.284735,969108271,1,125.9898,16,13,44,31,3.07,1,76,2289,1,74,32.6512,4.7,2.92
-89.158043,40.284719,969108270,1,146.3108,16,13,44,30,3.07,1,75,2278,1,72,31.6161,4.7,2.92
-89.15804,40.284708,969108269,1,159.3162,16,13,44,29,3.07,1,73,2291,1,68,30.03,4.7,2.92
-89.15804,40.284694,969108268,1,180.45,16,13,44,28,3.07,1,68,2276,1,65,28.5172,4.7,2.92
-89.15804,40.284683,969108267,1,175.5729,16,13,44,27,2.9,1,67,2308,1,68,30.2528,4.5,2.8
-89.15804,40.284669,969108266,1,142.8682,16,13,44,26,2.9,1,72,2323,1,71,31.7928,4.5,2.8
-89.158037,40.284655,969108265,1,139.4256,16,13,44,25,2.9,1,72,2291,1,67,29.5884,4.5,2.8
-89.158037,40.284646,969108264,1,166.9664,16,13,44,24,2.9,1,69,2294,1,63,27.8583,4.5,2.8
-89.158037,40.284635,969108263,1,175.5729,16,13,44,23,2.9,1,66,2313,1,66,29.4267,4.5,2.8
-89.158037,40.284621,969108262,1,148.8927,16,13,44,22,2.9,1,68,2314,1,67,29.8854,4.5,2.8
-89.158037,40.28461,969108261,1,166.1058,16,13,44,21,2.9,1,69,2322,1,70,31.3315,4.5,2.8
-89.158034,40.284599,969108260,1,168.6877,16,13,44,20,2.9,1,71,2293,1,69,30.4982,4.5,2.8
-89.158034,40.284588,969108259,1,181.5975,16,13,44,19,2.9,1,72,2303,1,68,30.1873,4.5,2.8
-89.158034,40.284577,969108258,1,181.5975,16,13,44,18,2.9,1,69,2305,1,73,32.4351,4.4,2.73
-89.158034,40.284563,969108257,1,162.7077,16,13,44,17,3.3,1,76,2285,1,75,33.0346,5.1,3.17
-89.158034,40.284549,969108256,1,197.9499,16,13,44,16,2.9,1,75,2276,1,73,32.027,4.5,2.8
-89.158034,40.284538,969108255,1,203.9744,16,13,44,15,2.9,1,73,2291,1,73,32.2381,4.5,2.8
-89.158034,40.284527,969108254,1,174.6951,16,13,44,14,2.84,1,76,2279,1,73,32.0692,4.4,2.73
-89.158032,40.284513,969108253,1,205.7495,16,13,44,13,2.73,1,75,2285,1,72,31.7132,4.2,2.61
-89.158032,40.284502,969108252,1,208.2594,16,13,44,12,2.67,1,73,2260,1,68,29.6237,4.1,2.55
-89.158032,40.284491,969108251,1,205.8105,16,13,44,11,2.56,1,71,2317,1,74,33.0506,3.9,2.42
-89.158032,40.28448,969108250,1,237.2325,16,13,44,10,2.39,1,73,2262,1,66,28.7778,3.7,2.3
-89.158032,40.284471,969108249,1,243.8513,16,13,44,9,2.05,1,69,2314,1,68,30.3315,3.1,1.93
-89.158032,40.284463,969108248,1,263.3594,16,13,44,8,2.05,1,71,2296,1,68,30.0955,3.1,1.93
-89.158034,40.284458,969108247,1,255.1468,16,13,44,7,2.1,1,67,2291,1,61,26.9387,3.2,1.99
-89.158034,40.284446,969108246,1,243.7308,16,13,44,6,2.27,1,56,2301,1,52,23.0644,3.4,2.11
-89.158034,40.284435,969108245,1,172.6537,16,13,44,5,3.3,1,55,2382,1,68,31.2228,5,3.11
-89.158034,40.284421,969108244,1,120.4656,16,13,44,4,4.43,1,75,2330,1,83,37.2782,6.8,4.23
-89.158032,40.284402,969108243,1,126.8282,16,13,44,3,4.09,1,86,2229,1,65,27.9283,6.3,3.91
-89.158032,40.284388,969108242,1,207.3366,16,13,44,2,2.27,1,61,2283,1,51,22.4439,3.5,2.17
-89.158032,40.28438,969108241,1,251.1114,16,13,44,1,1.48,1,54,2345,1,55,24.8615,2.3,1.43
-89.158029,40.284374,969108240,1,296.9223,16,13,44,0,1.48,1,57,2347,1,58,26.2399,2.3,1.43
-89.158029,40.284369,969108239,1,378.3638,16,13,43,59,1.48,1,59,2310,1,52,23.1546,2.2,1.37
-89.158029,40.284363,969108238,1,338.3733,16,13,43,58,1.65,1,53,2356,1,52,23.6157,2.5,1.55
-89.158029,40.284355,969108237,1,173.2646,16,13,43,57,2.73,1,56,2364,1,62,28.2527,4.1,2.55
-89.158029,40.284344,969108236,1,126.2401,16,13,43,56,3.47,1,68,2330,1,72,32.3378,5.3,3.29
-89.158029,40.284333,969108235,1,126.8773,16,13,43,55,3.41,1,75,2247,1,58,25.1219,5.2,3.23
-89.158029,40.284321,969108234,1,166.3555,16,13,43,54,2.33,1,59,2333,1,61,27.4325,3.6,2.24
-89.158029,40.28431,969108233,1,150.2565,16,13,43,53,2.33,1,64,2325,1,62,27.7866,3.6,2.24
-89.158029,40.284302,969108232,1,220.0185,16,13,43,52,2.05,1,63,2300,1,59,26.1578,3.2,1.99
-89.158029,40.284294,969108231,1,248.8959,16,13,43,51,1.82,1,57,2283,1,46,20.2435,2.7,1.68
-89.158029,40.284285,969108230,1,182.4544,16,13,43,50,2.33,1,49,2374,1,57,26.0842,3.5,2.17
-89.158029,40.284271,969108229,1,132.1768,16,13,43,49,3.58,1,60,2332,1,58,26.0722,5.4,3.36
-89.158029,40.284258,969108228,1,127.2814,16,13,43,48,3.58,1,60,2329,1,56,25.1408,5.5,3.42
-89.158029,40.284241,969108227,1,91.7293,16,13,43,47,3.47,1,57,2320,1,53,23.702,5.3,3.29
-89.158026,40.28423,969108226,1,66.8752,16,13,43,46,3.18,1,55,2328,1,50,22.4375,4.9,3.04
-89.158026,40.284216,969108225,1,51.1398,16,13,43,45,3.18,1,49,2312,1,42,18.718,4.8,2.98
-89.158023,40.284202,969108224,1,39.5011,16,13,43,44,3.3,1,43,2332,1,44,19.7789,5,3.11
-89.158023,40.284191,969108223,0,36.4626,16,13,43,43,3.3,1,50,2380,1,53,24.315,5.1,3.17
-89.158023,40.28418,969108222,0,53.8498,16,13,43,42,2.56,1,50,2288,1,40,17.6416,3.9,2.42
-89.158023,40.284171,969108221,0,65.459,16,13,43,41,1.99,1,43,2368,1,50,22.823,3,1.86
-89.158023,40.28416,969108220,0,80.6525,16,13,43,40,2.16,1,53,2306,1,37,16.4468,3.3,2.05
-89.158023,40.284158,969108219,0,168.218,16,13,43,39,1.08,1,48,2414,1,68,31.6423,1.6,0.99
-89.158023,40.284169,969108218,0,36.9026,16,13,43,38,3.98,1,74,2229,1,49,21.0537,6.1,3.79
-89.158026,40.28418,969108217,0,50.8445,16,13,43,37,1.76,1,46,2344,1,52,23.4954,2.7,1.68
-89.158026,40.284185,969108216,0,205.4422,16,13,43,36,1.48,1,55,2315,1,45,20.081,2.3,1.43
-89.158026,40.284188,969108215,0,400,16,13,43,35,0.06,1,45,2338,1,44,19.8298,0,0
-89.158026,40.284188,969108214,0,400,16,13,43,34,0.06,1,46,2349,1,47,21.2815,0,0
-89.158026,40.284188,969108213,0,400,16,13,43,33,0.97,1,50,2356,1,52,23.6157,1.4,0.87
-89.158026,40.284185,969108212,0,278.7991,16,13,43,32,1.53,1,83,2405,1,81,37.551,2.3,1.43
-89.158026,40.284202,969108211,0,112.5447,16,13,43,31,4.09,1,84,2245,1,75,32.4563,6.3,3.91
-89.158026,40.284216,969108210,0,318.5293,16,13,43,30,1.76,1,71,2248,1,59,25.5664,2.7,1.68
-89.158026,40.284216,969108209,1,400,16,13,43,29,1.48,1,64,2366,1,79,36.0299,2.2,1.37
-89.158026,40.284205,969108208,1,208.9699,16,13,43,28,3.24,1,81,2274,1,79,34.6289,4.9,3.04
-89.158026,40.284191,969108207,1,110.3112,16,13,43,27,3.24,1,80,2263,1,77,33.589,4.9,3.04
-89.158026,40.284177,969108206,1,144.4922,16,13,43,26,3.24,1,77,2257,1,70,30.4545,4.9,3.04
-89.158023,40.28416,969108205,1,193.4331,16,13,43,25,3.24,1,72,2315,1,74,33.0221,5,3.11
-89.158023,40.284149,969108204,1,174.7889,16,13,43,24,3.24,1,76,2284,1,77,33.9007,4.9,3.04
-89.158023,40.284135,969108203,1,205.0857,16,13,43,23,3.24,1,77,2260,1,71,30.9306,4.9,3.04
-89.158023,40.284121,969108202,1,171.6816,16,13,43,22,3.24,1,72,2280,1,68,29.8858,4.9,3.04
-89.158023,40.28411,969108201,1,193.4331,16,13,43,21,3.24,1,70,2314,1,72,32.1157,5,3.11
-89.158023,40.284096,969108200,1,181.073,16,13,43,20,3.18,1,75,2310,1,76,33.8413,4.9,3.04
-89.158023,40.284085,969108199,1,181.073,16,13,43,19,3.18,1,77,2256,1,68,29.5712,4.9,3.04
-89.158023,40.284071,969108198,1,201.0306,16,13,43,18,2.84,1,68,2318,1,72,32.1712,4.4,2.73
-89.158023,40.28406,969108197,1,203.3259,16,13,43,17,2.78,1,74,2268,1,67,29.2913,4.2,2.61
-89.158023,40.284049,969108196,1,189.7708,16,13,43,16,2.78,1,68,2313,1,66,29.4267,4.3,2.67
-89.158023,40.284038,969108195,1,212.3626,16,13,43,15,2.78,1,69,2296,1,67,29.653,4.3,2.67
-89.158023,40.284027,969108194,1,212.3626,16,13,43,14,2.78,1,70,2328,1,74,33.2075,4.3,2.67
-89.158023,40.284013,969108193,1,197.3342,16,13,43,13,2.61,1,76,2292,1,71,31.3685,4,2.49
-89.158023,40.284002,969108192,1,321.6802,16,13,43,12,1.93,1,66,2269,1,63,27.5547,2.9,1.8
-89.158023,40.283996,969108191,1,219.4741,16,13,43,11,2.61,1,65,2318,1,66,29.4903,3.9,2.42
-89.158023,40.283985,969108190,1,179.4916,16,13,43,10,3.18,1,71,2307,1,73,32.4632,4.9,3.04
-89.158021,40.283971,969108189,1,201.6315,16,13,43,9,3.18,1,77,2290,1,74,32.6654,4.8,2.98
-89.158021,40.28396,969108188,1,185.2574,16,13,43,8,3.18,1,74,2297,1,74,32.7653,4.9,3.04
-89.158021,40.283949,969108187,1,174.9653,16,13,43,7,3.18,1,76,2278,1,71,31.1769,4.8,2.98
-89.158018,40.283938,969108186,1,207.4249,16,13,43,6,3.18,1,71,2281,1,64,28.1402,4.8,2.98
-89.158018,40.283924,969108185,1,187.6325,16,13,43,5,3.18,1,66,2332,1,71,31.916,4.8,2.98
-89.158018,40.28391,969108184,1,164.106,16,13,43,4,3.81,1,77,2314,1,78,34.792,5.8,3.6
-89.158018,40.283894,969108183,1,159.6063,16,13,43,3,3.98,1,79,2258,1,71,30.9032,6.1,3.79
-89.158018,40.283877,969108182,1,137.4388,16,13,43,2,3.98,1,73,2287,1,70,30.8593,6.1,3.79
-89.158018,40.283858,969108181,1,126.5139,16,13,43,1,3.98,1,71,2291,1,70,30.9132,6.1,3.79
-89.158018,40.283841,969108180,1,122.0859,16,13,43,0,3.98,1,71,2305,1,70,31.1021,6.1,3.79
-89.158018,40.283824,969108179,1,115.3686,16,13,42,59,3.92,1,72,2259,1,57,24.8206,6,3.73
-89.158018,40.28381,969108178,1,113.113,16,13,42,58,2.95,1,54,2318,1,51,22.7879,4.5,2.8
-89.158018,40.283799,969108177,1,65.4865,16,13,42,57,2.95,1,53,2328,1,49,21.9887,4.5,2.8
-89.158018,40.283788,969108176,1,33.1685,16,13,42,56,2.95,1,51,2346,1,50,22.611,4.5,2.8
-89.158018,40.283777,969108175,1,26.2072,16,13,42,55,3.07,1,51,2330,1,44,19.762,4.6,2.86
-89.158018,40.283766,969108174,0,24.5692,16,13,42,54,3.07,1,45,2320,1,40,17.8883,4.6,2.86
-89.158018,40.283752,969108173,0,29.7511,16,13,42,53,3.13,1,45,2390,1,54,24.8779,4.8,2.98
-89.158018,40.283738,969108172,0,47.7626,16,13,42,52,2.84,1,57,2344,1,60,27.11,4.4,2.73
-89.158018,40.283727,969108171,0,68.4768,16,13,42,51,1.76,1,63,2257,1,38,16.5324,2.7,1.68
-89.158018,40.283724,969108170,0,400,16,13,42,50,0.06,1,38,2317,1,33,14.7388,0,0
-89.158018,40.283724,969108169,0,99.8532,16,13,42,49,1.02,1,37,2401,1,58,26.8437,1.5,0.93
-89.158018,40.283735,969108168,0,27.5262,16,13,42,48,4.89,1,77,2327,1,78,34.9875,7.5,4.66
-89.158018,40.283755,969108167,0,76.7165,16,13,42,47,2.73,1,68,2212,1,44,18.7611,4.2,2.61
-89.158018,40.283758,969108166,0,400,16,13,42,46,0.63,1,47,2354,1,45,20.4193,0.9,0.56
-89.158018,40.283758,969108165,0,400,16,13,42,45,0.8,1,48,2404,1,70,32.438,1.2,0.75
-89.158018,40.283766,969108164,0,63.2569,16,13,42,44,3.98,1,78,2281,1,64,28.1402,6.1,3.79
-89.158018,40.283783,969108163,0,163.1363,16,13,42,43,2.16,1,62,2269,1,52,22.7436,3.3,2.05
-89.158018,40.283785,969108162,0,400,16,13,42,42,1.14,1,58,2381,1,72,33.0456,1.7,1.06
-89.158018,40.283774,969108161,1,175.0438,16,13,42,41,3.64,1,76,2251,1,74,32.1091,5.6,3.48
-89.158018,40.28376,969108160,1,129.7503,16,13,42,40,2.44,1,65,2208,1,39,16.5991,3.8,2.36
-89.158015,40.283752,969108159,1,113.5381,16,13,42,39,2.22,1,43,2400,1,57,26.3698,3.3,2.05
-89.158015,40.283741,969108158,1,63.1224,16,13,42,38,2.67,1,59,2306,1,53,23.559,4.1,2.55
-89.158015,40.28373,969108157,1,1.5269,16,13,42,37,1.65,1,51,2268,1,31,13.5527,2.5,1.55
-89.158015,40.283727,969108156,1,53.8539,16,13,42,36,2.1,1,32,2373,1,46,21.0415,3.2,1.99
-89.158015,40.283644,969108155,0,400,16,13,42,35,0.06,1,39,2352,1,38,17.2283,0,0
-89.158015,40.283644,969108154,0,400,16,13,42,34,0.06,1,41,2326,1,35,15.6928,0.3,0.19
-89.158015,40.283644,969108153,0,72.458,16,13,42,33,0.63,1,35,2333,1,35,15.74,0.9,0.56
-89.158015,40.283647,969108152,0,18.1145,16,13,42,32,2.5,1,100,2428,1,70,32.7618,3.8,2.36
-89.158015,40.283663,969108151,0,42.938,16,13,42,31,3.75,1,69,2276,1,57,25.0074,5.8,3.6
-89.158015,40.283674,969108150,0,90.4849,16,13,42,30,1.31,1,47,2288,1,38,16.7595,2,1.24
-89.158015,40.283674,969108149,0,143.058,16,13,42,29,0.74,1,41,2339,1,38,17.1331,1.1,0.68
-89.158015,40.283674,969108148,0,167.6309,16,13,42,28,0.8,1,39,2390,1,59,27.1814,1.2,0.75
-89.158015,40.283683,969108147,0,29.7828,16,13,42,27,4.15,1,73,2351,1,67,30.3633,6.4,3.98
-89.158015,40.283697,969108146,0,66.55,16,13,42,26,1.93,1,63,2237,1,37,15.9547,3,1.86
-89.158015,40.283697,969108145,0,400,16,13,42,25,0.06,1,38,2340,1,38,17.1404,0,0
-89.158015,40.283697,969108144,0,400,16,13,42,24,0.06,1,40,2340,1,40,18.0425,0,0
-89.158015,40.283697,969108143,0,400,16,13,42,23,0.06,1,42,2349,1,39,17.6591,0,0
